2010-04-19 16:20:59 Notice: Notice (8): Undefined index:  id in [APP/views/countries/index.ctp, line 39]
2010-12-07 15:10:23 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 30]
2010-12-07 15:12:17 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 24]
2010-12-07 15:15:18 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 24]
2010-12-07 15:16:01 Notice: Notice (8): Undefined variable: activityID in [APP/views/operators/index.ctp, line 24]
2010-12-07 15:18:32 Notice: Notice (8): Undefined variable: activityID in [APP/views/operators/index.ctp, line 31]
2010-12-07 15:18:59 Notice: Notice (8): Undefined variable: activityID in [APP/views/operators/index.ctp, line 31]
2010-12-07 15:20:07 Notice: Notice (8): Undefined variable: activityID in [APP/views/operators/index.ctp, line 31]
2010-12-07 16:07:27 Notice: Notice (8): Undefined variable: conditions in [APP/controllers/operators_controller.php, line 77]
2010-12-07 18:14:01 Notice: Notice (8): Undefined variable: featuredOperators in [APP/views/pages/home.ctp, line 42]
2010-12-07 18:41:50 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/operators/view.ctp, line 114]
2010-12-07 18:42:07 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/operators/view.ctp, line 114]
2010-12-07 18:43:24 Notice: Notice (8): Undefined variable: operator in [APP/controllers/operators_controller.php, line 107]
2010-12-08 00:32:13 Notice: Notice (8): Undefined index:  Title in [APP/models/import.php, line 194]
2010-12-08 00:32:14 Notice: Notice (8): Undefined index:  ImageFormat in [APP/models/import.php, line 200]
2010-12-08 00:34:06 Notice: Notice (8): Undefined index:  Title in [APP/models/import.php, line 194]
2010-12-08 00:34:06 Notice: Notice (8): Undefined index:  ImageFormat in [APP/models/import.php, line 200]
2010-12-08 00:34:29 Notice: Notice (8): Undefined index:  Title in [APP/models/import.php, line 194]
2010-12-08 00:37:40 Notice: Notice (8): Undefined variable: text in [APP/models/import.php, line 193]
2010-12-08 00:38:02 Notice: Notice (8): Undefined variable: text in [APP/models/import.php, line 193]
2010-12-08 00:38:02 Notice: Notice (8): Undefined index:  TextItem in [APP/models/import.php, line 193]
2010-12-08 00:38:28 Notice: Notice (8): Undefined index:  Description in [APP/models/import.php, line 192]
2010-12-08 00:38:28 Notice: Notice (8): Undefined index:  TextItem in [APP/models/import.php, line 192]
2010-12-08 00:38:50 Notice: Notice (8): Undefined index:  Description in [APP/models/import.php, line 193]
2010-12-08 00:38:50 Notice: Notice (8): Undefined index:  TextItem in [APP/models/import.php, line 193]
2010-12-08 00:39:22 Notice: Notice (8): Undefined index:  TextItem in [APP/models/import.php, line 193]
2010-12-08 00:39:47 Notice: Notice (8): Undefined index:  TextItem in [APP/models/import.php, line 192]
2010-12-08 00:39:47 Notice: Notice (8): Undefined index:  ImageFormat in [APP/models/import.php, line 197]
2010-12-08 00:40:51 Notice: Notice (8): Undefined index:  ImageFormat in [APP/models/import.php, line 199]
2010-12-08 00:51:45 Notice: Notice (8): Undefined variable: imageFile in [APP/models/import.php, line 213]
2010-12-08 00:52:10 Notice: Notice (8): Undefined offset:  3 in [APP/models/import.php, line 214]
2010-12-08 00:59:37 Notice: Notice (8): Undefined property: Operator::$Activity in [APP/controllers/operators_controller.php, line 108]
2010-12-08 01:07:35 Notice: Notice (8): Undefined variable: activity in [APP/views/operators/view.ctp, line 53]
2010-12-08 01:30:36 Notice: Notice (8): Undefined property: Activity::$read in [APP/controllers/activities_controller.php, line 23]
2010-12-08 01:31:25 Notice: Notice (8): Array to string conversion in [CORE/cake/libs/model/datasources/dbo_source.php, line 1876]
2010-12-08 01:31:39 Notice: Notice (8): Array to string conversion in [CORE/cake/libs/model/datasources/dbo_source.php, line 1876]
2010-12-08 01:53:49 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 01:53:58 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 10:39:53 Notice: Notice (8): Undefined property: ActivitiesController::$Operator in [APP/app_controller.php, line 21]
2010-12-08 10:40:45 Notice: Notice (8): Undefined property: ActivitiesController::$Operator in [APP/app_controller.php, line 23]
2010-12-08 10:40:50 Notice: Notice (8): Undefined property: ActivitiesController::$Operator in [APP/app_controller.php, line 23]
2010-12-08 11:07:54 Notice: Notice (8): Undefined index:  shortname in [APP/views/activities/view.ctp, line 16]
2010-12-08 12:10:27 Notice: Notice (8): Uninitialized string offset: 0 in [CORE/cake/libs/view/helpers/html.php, line 442]
2010-12-08 12:46:10 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 12:50:48 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 12:50:54 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:08:45 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:10:10 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:15:21 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:19:56 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:20:59 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:21:24 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:36:52 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:38:16 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:38:46 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 13:39:23 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 14:15:46 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 14:16:18 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 14:16:25 Notice: Notice (8): Undefined variable: countries in [APP/views/pages/home.ctp, line 18]
2010-12-08 14:16:25 Notice: Notice (8): Undefined variable: activityTypes in [APP/views/pages/home.ctp, line 19]
2010-12-08 14:16:25 Notice: Notice (8): Undefined variable: activityTypesCount in [APP/views/pages/home.ctp, line 29]
2010-12-08 14:16:25 Notice: Notice (8): Undefined variable: featuredOperators in [APP/views/pages/home.ctp, line 42]
2010-12-08 15:26:45 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 15:41:56 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-08 15:56:02 Notice: Notice (8): Uninitialized string offset: 0 in [CORE/cake/libs/view/helpers/html.php, line 442]
2010-12-08 16:50:04 Notice: Notice (8): Undefined offset:  3 in [APP/models/import.php, line 139]
2010-12-08 16:50:04 Notice: Notice (8): Undefined offset:  1 in [APP/models/import.php, line 139]
2010-12-08 16:50:04 Notice: Notice (8): Undefined offset:  2 in [APP/models/import.php, line 139]
2010-12-08 16:50:05 Notice: Notice (8): Undefined offset:  0 in [APP/models/import.php, line 139]
2010-12-09 17:08:15 Notice: Notice (8): Uninitialized string offset: 0 in [CORE/cake/libs/view/helpers/html.php, line 442]
2010-12-20 11:58:50 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
2010-12-20 11:59:19 Notice: Notice (8): Undefined variable: totalOperators in [APP/views/layouts/default.ctp, line 36]
